,event_id,team1_id,team2_id,game_clock,ball_x_loc,ball_y_loc,team1_player1,team1_player1_x_loc,team1_player1_y_loc,team1_player2,team1_player2_x_loc,team1_player2_y_loc,team1_player3,team1_player3_x_loc,team1_player3_y_loc,team1_player4,team1_player4_x_loc,team1_player4_y_loc,team1_player5,team1_player5_x_loc,team1_player5_y_loc,team2_player1,team2_player1_x_loc,team2_player1_y_loc,team2_player2,team2_player2_x_loc,team2_player2_y_loc,team2_player3,team2_player3_x_loc,team2_player3_y_loc,team2_player4,team2_player4_x_loc,team2_player4_y_loc,team2_player5,team2_player5_x_loc,team2_player5_y_loc,ball_speed,team1_player1_speed,team1_player2_speed,team1_player3_speed,team1_player4_speed,team1_player5_speed,team2_player1_speed,team2_player2_speed,team2_player3_speed,team2_player4_speed,team2_player5_speed
48,1.000,TOR,CHA,709.340,34.747,23.907,Luis Scola,12.913,13.161,DeMarre Carroll,6.721,17.170,Kyle Lowry,34.061,24.059,DeMar DeRozan,5.134,13.454,Jonas Valanciunas,23.686,37.036,Marvin Williams,12.753,19.038,Nicolas Batum,9.165,22.046,Kemba Walker,29.536,25.825,Cody Zeller,16.628,35.399,PJ Hairston,4.588,19.985,1.934,3.876,2.690,9.127,15.488,5.268,0.890,4.671,7.011,2.072,16.354
49,1.000,TOR,CHA,709.300,34.687,23.600,Luis Scola,12.771,13.064,DeMarre Carroll,6.600,17.154,Kyle Lowry,34.079,23.709,DeMar DeRozan,5.448,12.917,Jonas Valanciunas,23.476,37.006,Marvin Williams,12.706,19.049,Nicolas Batum,9.272,22.179,Kemba Walker,29.599,25.551,Cody Zeller,16.555,35.368,PJ Hairston,4.566,19.345,7.813,4.308,3.045,8.748,15.558,5.293,1.205,4.259,7.022,1.981,16.020
50,1.000,TOR,CHA,709.260,34.498,22.796,Luis Scola,12.645,12.910,DeMarre Carroll,6.469,17.071,Kyle Lowry,34.091,23.376,DeMar DeRozan,5.784,12.387,Jonas Valanciunas,23.219,37.015,Marvin Williams,12.651,19.057,Nicolas Batum,9.366,22.290,Kemba Walker,29.650,25.283,Cody Zeller,16.481,35.340,PJ Hairston,4.553,18.682,20.642,4.982,3.887,8.332,15.690,6.436,1.386,3.631,6.820,1.975,16.582
51,1.000,TOR,CHA,709.220,34.305,22.723,Luis Scola,12.504,12.780,DeMarre Carroll,6.342,16.987,Kyle Lowry,34.113,23.072,DeMar DeRozan,6.197,11.895,Jonas Valanciunas,22.987,37.059,Marvin Williams,12.585,19.040,Nicolas Batum,9.420,22.354,Kemba Walker,29.684,25.026,Cody Zeller,16.407,35.315,PJ Hairston,4.531,18.012,5.160,4.800,3.794,7.631,16.062,5.905,1.714,2.116,6.480,1.963,16.745
52,1.000,TOR,CHA,709.180,34.071,22.665,Luis Scola,12.347,12.647,DeMarre Carroll,6.232,16.936,Kyle Lowry,34.130,22.785,DeMar DeRozan,6.625,11.423,Jonas Valanciunas,22.755,37.107,Marvin Williams,12.508,19.067,Nicolas Batum,9.462,22.410,Kemba Walker,29.702,24.780,Cody Zeller,16.334,35.296,PJ Hairston,4.588,17.360,6.041,5.155,3.037,7.173,15.927,5.914,2.023,1.742,6.185,1.884,16.373
53,1.000,TOR,CHA,709.140,33.004,21.207,Luis Scola,12.190,12.530,DeMarre Carroll,6.172,16.882,Kyle Lowry,34.150,22.511,DeMar DeRozan,7.063,10.969,Jonas Valanciunas,22.522,37.107,Marvin Williams,12.422,19.047,Nicolas Batum,9.490,22.455,Kemba Walker,29.699,24.534,Cody Zeller,16.262,35.278,PJ Hairston,4.662,16.708,45.162,4.882,2.018,6.875,15.768,5.829,2.228,1.312,6.134,1.844,16.409
54,1.000,TOR,CHA,709.100,31.726,20.353,Luis Scola,12.039,12.415,DeMarre Carroll,6.093,16.803,Kyle Lowry,34.170,22.261,DeMar DeRozan,7.535,10.569,Jonas Valanciunas,22.291,37.152,Marvin Williams,12.326,19.020,Nicolas Batum,9.501,22.486,Kemba Walker,29.680,24.307,Cody Zeller,16.196,35.268,PJ Hairston,4.778,16.057,38.433,4.745,2.784,6.277,15.474,5.887,2.478,0.829,5.710,1.677,16.523
55,1.000,TOR,CHA,709.060,30.492,19.517,Luis Scola,11.885,12.293,DeMarre Carroll,6.007,16.760,Kyle Lowry,34.187,22.034,DeMar DeRozan,7.981,10.221,Jonas Valanciunas,22.072,37.212,Marvin Williams,12.219,18.952,Nicolas Batum,9.512,22.498,Kemba Walker,29.657,24.084,Cody Zeller,16.170,35.293,PJ Hairston,4.931,15.398,37.268,4.911,2.413,5.680,14.133,5.683,3.162,0.409,5.604,0.906,16.919
56,1.000,TOR,CHA,709.020,29.325,18.628,Luis Scola,11.732,12.153,DeMarre Carroll,5.933,16.711,Kyle Lowry,34.209,21.847,DeMar DeRozan,8.420,9.901,Jonas Valanciunas,21.866,37.209,Marvin Williams,12.142,18.937,Nicolas Batum,9.509,22.494,Kemba Walker,29.624,23.867,Cody Zeller,16.145,35.319,PJ Hairston,5.094,14.755,36.669,5.185,2.217,4.724,13.589,5.135,1.964,0.120,5.487,0.902,16.582
57,1.000,TOR,CHA,708.980,28.078,17.462,Luis Scola,11.592,12.062,DeMarre Carroll,5.875,16.648,Kyle Lowry,34.240,21.684,DeMar DeRozan,8.853,9.598,Jonas Valanciunas,21.701,37.212,Marvin Williams,12.068,18.923,Nicolas Batum,9.488,22.482,Kemba Walker,29.580,23.659,Cody Zeller,16.080,35.312,PJ Hairston,5.294,14.115,42.680,4.166,2.143,4.134,13.207,4.136,1.895,0.624,5.318,1.627,16.758
58,1.000,TOR,CHA,708.940,27.040,16.865,Luis Scola,11.449,11.965,DeMarre Carroll,5.819,16.614,Kyle Lowry,34.283,21.551,DeMar DeRozan,9.291,9.326,Jonas Valanciunas,21.543,37.159,Marvin Williams,11.990,18.893,Nicolas Batum,9.454,22.477,Kemba Walker,29.528,23.458,Cody Zeller,16.018,35.297,PJ Hairston,5.502,13.481,29.951,4.335,1.646,3.485,12.888,4.163,2.075,0.844,5.189,1.607,16.685
59,1.000,TOR,CHA,708.900,25.813,15.989,Luis Scola,11.315,11.839,DeMarre Carroll,5.740,16.572,Kyle Lowry,34.338,21.451,DeMar DeRozan,9.779,9.111,Jonas Valanciunas,21.377,37.086,Marvin Williams,11.909,18.861,Nicolas Batum,9.399,22.455,Kemba Walker,29.470,23.265,Cody Zeller,15.943,35.278,PJ Hairston,5.756,12.862,37.675,4.586,2.214,2.864,13.326,4.541,2.184,1.475,5.037,1.934,16.721
60,1.000,TOR,CHA,708.860,24.689,15.183,Luis Scola,11.201,11.671,DeMarre Carroll,5.687,16.567,Kyle Lowry,34.402,21.383,DeMar DeRozan,10.270,8.877,Jonas Valanciunas,21.231,37.024,Marvin Williams,11.826,18.797,Nicolas Batum,9.331,22.437,Kemba Walker,29.403,23.079,Cody Zeller,15.872,35.255,PJ Hairston,6.059,12.271,34.586,5.095,1.343,2.337,13.613,3.953,2.623,1.777,4.926,1.863,16.612
61,1.000,TOR,CHA,708.820,23.469,14.225,Luis Scola,11.079,11.505,DeMarre Carroll,5.643,16.570,Kyle Lowry,34.483,21.362,DeMar DeRozan,10.739,8.682,Jonas Valanciunas,21.049,36.985,Marvin Williams,11.771,18.786,Nicolas Batum,9.253,22.407,Kemba Walker,29.327,22.904,Cody Zeller,15.801,35.241,PJ Hairston,6.370,11.732,38.776,5.134,1.090,2.082,12.685,4.654,1.404,2.084,4.774,1.795,15.539
62,1.000,TOR,CHA,708.780,22.331,13.418,Luis Scola,10.947,11.335,DeMarre Carroll,5.584,16.569,Kyle Lowry,34.558,21.350,DeMar DeRozan,11.236,8.504,Jonas Valanciunas,20.860,36.946,Marvin Williams,11.712,18.755,Nicolas Batum,9.156,22.399,Kemba Walker,29.247,22.751,Cody Zeller,15.729,35.210,PJ Hairston,6.714,11.226,34.888,5.382,1.492,1.893,13.192,4.841,1.668,2.431,4.324,1.968,15.316
63,1.000,TOR,CHA,708.740,21.197,12.627,Luis Scola,10.816,11.168,DeMarre Carroll,5.513,16.616,Kyle Lowry,34.649,21.365,DeMar DeRozan,11.765,8.376,Jonas Valanciunas,20.695,36.852,Marvin Williams,11.619,18.695,Nicolas Batum,9.049,22.379,Kemba Walker,29.157,22.616,Cody Zeller,15.658,35.167,PJ Hairston,7.095,10.751,34.552,5.302,2.124,2.326,13.620,4.739,2.760,2.729,4.062,2.071,15.230
64,1.000,TOR,CHA,708.700,20.071,11.840,Luis Scola,10.710,11.014,DeMarre Carroll,5.464,16.657,Kyle Lowry,34.746,21.405,DeMar DeRozan,12.288,8.275,Jonas Valanciunas,20.502,36.803,Marvin Williams,11.556,18.658,Nicolas Batum,8.948,22.361,Kemba Walker,29.053,22.498,Cody Zeller,15.580,35.106,PJ Hairston,7.492,10.302,34.350,4.674,1.587,2.620,13.327,4.976,1.819,2.561,3.922,2.482,14.978
65,1.000,TOR,CHA,708.660,18.963,10.900,Luis Scola,10.585,10.898,DeMarre Carroll,5.405,16.764,Kyle Lowry,34.835,21.461,DeMar DeRozan,12.753,8.202,Jonas Valanciunas,20.354,36.721,Marvin Williams,11.484,18.602,Nicolas Batum,8.843,22.351,Kemba Walker,28.940,22.397,Cody Zeller,15.507,35.027,PJ Hairston,7.928,9.901,36.326,4.265,3.061,2.620,11.755,4.227,2.275,2.626,3.788,2.700,14.792
66,1.000,TOR,CHA,708.620,17.808,10.175,Luis Scola,10.487,10.743,DeMarre Carroll,5.347,16.904,Kyle Lowry,34.907,21.529,DeMar DeRozan,13.209,8.213,Jonas Valanciunas,20.199,36.626,Marvin Williams,11.412,18.552,Nicolas Batum,8.735,22.346,Kemba Walker,28.817,22.303,Cody Zeller,15.428,34.951,PJ Hairston,8.358,9.536,34.095,4.571,3.793,2.482,11.414,4.548,2.208,2.708,3.868,2.720,14.131
67,1.000,TOR,CHA,708.580,16.681,9.390,Luis Scola,10.374,10.623,DeMarre Carroll,5.270,17.035,Kyle Lowry,34.985,21.622,DeMar DeRozan,13.639,8.240,Jonas Valanciunas,20.048,36.532,Marvin Williams,11.317,18.430,Nicolas Batum,8.624,22.348,Kemba Walker,28.678,22.217,Cody Zeller,15.349,34.864,PJ Hairston,8.799,9.216,34.334,4.127,3.798,3.048,10.757,4.451,3.873,2.768,4.096,2.949,13.612
68,1.000,TOR,CHA,708.540,16.056,8.785,Luis Scola,10.261,10.477,DeMarre Carroll,5.178,17.198,Kyle Lowry,35.059,21.739,DeMar DeRozan,14.051,8.288,Jonas Valanciunas,19.897,36.492,Marvin Williams,11.225,18.344,Nicolas Batum,8.504,22.354,Kemba Walker,28.530,22.143,Cody Zeller,15.275,34.777,PJ Hairston,9.252,8.943,21.742,4.629,4.685,3.446,10.373,3.901,3.139,3.022,4.125,2.849,13.220
69,1.000,TOR,CHA,708.500,16.406,8.763,Luis Scola,10.161,10.299,DeMarre Carroll,5.083,17.414,Kyle Lowry,35.123,21.873,DeMar DeRozan,14.423,8.335,Jonas Valanciunas,19.747,36.390,Marvin Williams,11.177,18.304,Nicolas Batum,8.392,22.388,Kemba Walker,28.364,22.075,Cody Zeller,15.200,34.683,PJ Hairston,9.697,8.716,8.761,5.101,5.900,3.710,9.373,4.524,1.559,2.920,4.482,3.000,12.478
70,1.000,TOR,CHA,708.460,16.753,8.813,Luis Scola,10.064,10.119,DeMarre Carroll,4.971,17.667,Kyle Lowry,35.186,22.024,DeMar DeRozan,14.852,8.368,Jonas Valanciunas,19.581,36.274,Marvin Williams,11.161,18.309,Nicolas Batum,8.268,22.421,Kemba Walker,28.184,22.013,Cody Zeller,15.089,34.560,PJ Hairston,10.118,8.550,8.761,5.102,6.919,4.108,10.772,5.073,0.428,3.201,4.765,4.146,11.321
71,1.000,TOR,CHA,708.420,17.203,8.976,Luis Scola,9.961,9.945,DeMarre Carroll,4.862,17.926,Kyle Lowry,35.252,22.186,DeMar DeRozan,15.280,8.441,Jonas Valanciunas,19.377,36.140,Marvin Williams,11.110,18.253,Nicolas Batum,8.135,22.466,Kemba Walker,27.987,21.960,Cody Zeller,14.982,34.442,PJ Hairston,10.515,8.430,11.980,5.070,7.026,4.360,10.831,6.101,1.898,3.523,5.112,3.988,10.365
72,1.000,TOR,CHA,708.380,17.595,9.165,Luis Scola,9.846,9.712,DeMarre Carroll,4.751,18.187,Kyle Lowry,35.307,22.367,DeMar DeRozan,15.638,8.552,Jonas Valanciunas,19.157,36.035,Marvin Williams,11.031,18.173,Nicolas Batum,8.010,22.454,Kemba Walker,27.780,21.911,Cody Zeller,14.922,34.361,PJ Hairston,10.908,8.402,10.866,6.495,7.094,4.727,9.370,6.100,2.801,3.127,5.308,2.520,9.865
73,1.000,TOR,CHA,708.340,17.823,9.701,Luis Scola,9.739,9.452,DeMarre Carroll,4.635,18.443,Kyle Lowry,35.337,22.567,DeMar DeRozan,15.964,8.681,Jonas Valanciunas,18.930,35.999,Marvin Williams,10.980,18.137,Nicolas Batum,7.881,22.462,Kemba Walker,27.556,21.863,Cody Zeller,14.877,34.291,PJ Hairston,11.330,8.428,14.572,7.023,7.019,5.057,8.767,5.746,1.562,3.240,5.739,2.079,10.565
74,1.000,TOR,CHA,708.300,18.137,10.006,Luis Scola,9.646,9.166,DeMarre Carroll,4.533,18.732,Kyle Lowry,35.359,22.795,DeMar DeRozan,16.221,8.877,Jonas Valanciunas,18.712,35.980,Marvin Williams,10.909,18.058,Nicolas Batum,7.741,22.509,Kemba Walker,27.316,21.821,Cody Zeller,14.853,34.232,PJ Hairston,11.724,8.494,10.928,7.512,7.647,5.739,8.093,5.467,2.657,3.685,6.087,1.597,9.993
75,1.000,TOR,CHA,708.260,18.527,10.372,Luis Scola,9.540,8.935,DeMarre Carroll,4.432,19.030,Kyle Lowry,35.366,23.037,DeMar DeRozan,16.415,9.087,Jonas Valanciunas,18.489,35.969,Marvin Williams,10.850,18.001,Nicolas Batum,7.605,22.559,Kemba Walker,27.063,21.785,Cody Zeller,14.831,34.173,PJ Hairston,12.083,8.596,13.374,6.352,7.881,6.041,7.143,5.568,2.056,3.639,6.394,1.558,9.328
76,1.000,TOR,CHA,708.220,18.675,10.544,Luis Scola,9.429,8.692,DeMarre Carroll,4.333,19.350,Kyle Lowry,35.373,23.295,DeMar DeRozan,16.647,9.342,Jonas Valanciunas,18.282,35.881,Marvin Williams,10.780,17.910,Nicolas Batum,7.459,22.636,Kemba Walker,26.810,21.761,Cody Zeller,14.813,34.108,PJ Hairston,12.429,8.725,5.679,6.690,8.365,6.458,8.622,5.646,2.876,4.116,6.351,1.699,9.223
77,1.000,TOR,CHA,708.180,18.913,10.444,Luis Scola,9.343,8.472,DeMarre Carroll,4.227,19.687,Kyle Lowry,35.372,23.563,DeMar DeRozan,16.773,9.587,Jonas Valanciunas,18.086,35.791,Marvin Williams,10.717,17.815,Nicolas Batum,7.324,22.733,Kemba Walker,26.545,21.731,Cody Zeller,14.798,34.056,PJ Hairston,12.757,8.841,6.469,5.896,8.828,6.705,6.870,5.390,2.851,4.156,6.656,1.341,8.694
78,1.000,TOR,CHA,708.140,18.908,10.499,Luis Scola,9.247,8.245,DeMarre Carroll,4.129,20.016,Kyle Lowry,35.365,23.843,DeMar DeRozan,16.826,9.805,Jonas Valanciunas,17.903,35.707,Marvin Williams,10.692,17.769,Nicolas Batum,7.194,22.842,Kemba Walker,26.277,21.705,Cody Zeller,14.781,34.011,PJ Hairston,13.038,9.004,1.396,6.170,8.590,7.002,5.617,5.028,1.298,4.243,6.728,1.200,8.125
79,1.000,TOR,CHA,708.100,18.894,10.658,Luis Scola,9.089,7.993,DeMarre Carroll,4.027,20.357,Kyle Lowry,35.346,24.140,DeMar DeRozan,16.908,10.083,Jonas Valanciunas,17.748,35.573,Marvin Williams,10.641,17.703,Nicolas Batum,7.046,22.958,Kemba Walker,26.009,21.684,Cody Zeller,14.767,33.973,PJ Hairston,13.297,9.197,3.974,7.425,8.902,7.432,7.245,5.126,2.082,4.698,6.735,1.013,8.079
80,1.000,TOR,CHA,708.060,18.872,10.906,Luis Scola,8.952,7.745,DeMarre Carroll,3.935,20.692,Kyle Lowry,35.324,24.449,DeMar DeRozan,17.008,10.406,Jonas Valanciunas,17.597,35.422,Marvin Williams,10.600,17.653,Nicolas Batum,6.889,23.069,Kemba Walker,25.745,21.657,Cody Zeller,14.748,33.949,PJ Hairston,13.531,9.415,6.229,7.104,8.677,7.733,8.455,5.331,1.614,4.792,6.616,0.788,7.984
81,1.000,TOR,CHA,708.020,18.840,11.231,Luis Scola,8.770,7.531,DeMarre Carroll,3.848,21.034,Kyle Lowry,35.294,24.770,DeMar DeRozan,17.069,10.694,Jonas Valanciunas,17.449,35.282,Marvin Williams,10.564,17.610,Nicolas Batum,6.735,23.178,Kemba Walker,25.474,21.621,Cody Zeller,14.728,33.917,PJ Hairston,13.757,9.662,8.163,7.022,8.841,8.077,7.371,5.093,1.415,4.740,6.851,0.936,8.378
82,1.000,TOR,CHA,707.980,18.799,11.620,Luis Scola,8.602,7.327,DeMarre Carroll,3.763,21.380,Kyle Lowry,35.252,25.092,DeMar DeRozan,17.119,11.009,Jonas Valanciunas,17.305,35.135,Marvin Williams,10.557,17.610,Nicolas Batum,6.580,23.289,Kemba Walker,25.203,21.564,Cody Zeller,14.718,33.941,PJ Hairston,13.947,9.939,9.774,6.588,8.885,8.116,7.951,5.153,0.183,4.753,6.914,0.649,8.400
83,1.000,TOR,CHA,707.940,18.750,12.059,Luis Scola,8.420,7.119,DeMarre Carroll,3.671,21.687,Kyle Lowry,35.197,25.423,DeMar DeRozan,17.147,11.342,Jonas Valanciunas,17.169,34.987,Marvin Williams,10.558,17.617,Nicolas Batum,6.432,23.405,Kemba Walker,24.907,21.561,Cody Zeller,14.693,33.957,PJ Hairston,14.112,10.240,11.064,6.907,8.011,8.382,8.361,5.016,0.169,4.704,7.410,0.739,8.571
84,1.000,TOR,CHA,707.900,18.693,12.537,Luis Scola,8.214,6.927,DeMarre Carroll,3.582,21.996,Kyle Lowry,35.138,25.806,DeMar DeRozan,17.163,11.695,Jonas Valanciunas,17.032,34.847,Marvin Williams,10.563,17.633,Nicolas Batum,6.275,23.520,Kemba Walker,24.603,21.565,Cody Zeller,14.643,33.919,PJ Hairston,14.256,10.568,12.032,7.058,8.047,9.698,8.835,4.894,0.407,4.866,7.589,1.581,8.953
85,1.000,TOR,CHA,707.860,18.628,13.040,Luis Scola,8.004,6.733,DeMarre Carroll,3.491,22.300,Kyle Lowry,35.057,26.190,DeMar DeRozan,17.137,12.103,Jonas Valanciunas,16.924,34.750,Marvin Williams,10.562,17.656,Nicolas Batum,6.120,23.651,Kemba Walker,24.293,21.581,Cody Zeller,14.585,33.879,PJ Hairston,14.404,10.912,12.680,7.151,7.932,9.813,10.229,3.629,0.585,5.082,7.766,1.748,9.376
86,1.000,TOR,CHA,707.820,18.555,13.555,Luis Scola,7.793,6.521,DeMarre Carroll,3.410,22.602,Kyle Lowry,34.958,26.583,DeMar DeRozan,17.085,12.526,Jonas Valanciunas,16.809,34.685,Marvin Williams,10.579,17.703,Nicolas Batum,5.977,23.792,Kemba Walker,23.975,21.594,Cody Zeller,14.515,33.826,PJ Hairston,14.546,11.278,13.009,7.479,7.810,10.124,10.662,3.307,1.256,5.016,7.956,2.195,9.816
87,1.000,TOR,CHA,707.780,18.474,14.070,Luis Scola,7.586,6.307,DeMarre Carroll,3.340,22.969,Kyle Lowry,34.844,26.985,DeMar DeRozan,17.092,12.950,Jonas Valanciunas,16.703,34.615,Marvin Williams,10.619,17.786,Nicolas Batum,5.830,24.010,Kemba Walker,23.631,21.638,Cody Zeller,14.435,33.762,PJ Hairston,14.672,11.604,13.019,7.441,9.360,10.439,10.601,3.185,2.286,6.575,8.676,2.570,8.725
88,1.000,TOR,CHA,707.740,18.385,14.571,Luis Scola,7.376,6.110,DeMarre Carroll,3.281,23.329,Kyle Lowry,34.732,27.381,DeMar DeRozan,17.074,13.376,Jonas Valanciunas,16.596,34.534,Marvin Williams,10.657,17.876,Nicolas Batum,5.688,24.236,Kemba Walker,23.298,21.687,Cody Zeller,14.336,33.684,PJ Hairston,14.775,11.937,12.712,7.185,9.100,10.299,10.653,3.339,2.444,6.665,8.413,3.154,8.720
89,1.000,TOR,CHA,707.700,18.289,15.045,Luis Scola,7.147,5.962,DeMarre Carroll,3.225,23.663,Kyle Lowry,34.611,27.769,DeMar DeRozan,17.017,13.756,Jonas Valanciunas,16.493,34.464,Marvin Williams,10.691,17.975,Nicolas Batum,5.571,24.435,Kemba Walker,22.974,21.734,Cody Zeller,14.224,33.578,PJ Hairston,14.866,12.276,12.093,6.828,8.484,10.148,9.592,3.119,2.627,5.778,8.177,3.855,8.780
90,1.000,TOR,CHA,707.660,18.186,15.479,Luis Scola,6.919,5.810,DeMarre Carroll,3.192,23.983,Kyle Lowry,34.479,28.163,DeMar DeRozan,16.964,14.148,Jonas Valanciunas,16.397,34.375,Marvin Williams,10.735,18.106,Nicolas Batum,5.462,24.642,Kemba Walker,22.630,21.797,Cody Zeller,14.097,33.470,PJ Hairston,14.949,12.619,11.165,6.848,8.034,10.399,9.902,3.278,3.452,5.846,8.748,4.168,8.833
91,1.000,TOR,CHA,707.620,18.076,15.861,Luis Scola,6.713,5.672,DeMarre Carroll,3.168,24.303,Kyle Lowry,34.322,28.563,DeMar DeRozan,16.862,14.503,Jonas Valanciunas,16.313,34.321,Marvin Williams,10.777,18.255,Nicolas Batum,5.352,24.845,Kemba Walker,22.271,21.847,Cody Zeller,13.953,33.358,PJ Hairston,15.017,12.952,9.940,6.191,8.023,10.729,9.223,2.491,3.868,5.769,9.056,4.563,8.486
92,1.000,TOR,CHA,707.580,17.852,16.196,Luis Scola,6.543,5.508,DeMarre Carroll,3.123,24.668,Kyle Lowry,34.157,28.967,DeMar DeRozan,16.812,14.921,Jonas Valanciunas,16.228,34.274,Marvin Williams,10.817,18.413,Nicolas Batum,5.232,25.004,Kemba Walker,21.912,21.915,Cody Zeller,13.799,33.240,PJ Hairston,15.058,13.345,10.070,5.909,9.184,10.916,10.526,2.433,4.079,4.986,9.151,4.857,9.880
93,1.000,TOR,CHA,707.540,17.199,16.754,Luis Scola,6.351,5.314,DeMarre Carroll,3.052,25.083,Kyle Lowry,33.983,29.378,DeMar DeRozan,16.775,15.367,Jonas Valanciunas,16.138,34.215,Marvin Williams,10.849,18.557,Nicolas Batum,5.108,25.155,Kemba Walker,21.551,21.992,Cody Zeller,13.607,33.068,PJ Hairston,15.084,13.719,21.491,6.827,10.534,11.179,11.181,2.692,3.686,4.893,9.214,6.426,9.365
94,1.000,TOR,CHA,707.500,16.835,17.265,Luis Scola,6.212,5.108,DeMarre Carroll,2.979,25.465,Kyle Lowry,33.803,29.788,DeMar DeRozan,16.661,15.769,Jonas Valanciunas,16.055,34.162,Marvin Williams,10.871,18.699,Nicolas Batum,5.005,25.326,Kemba Walker,21.176,22.072,Cody Zeller,13.410,32.913,PJ Hairston,15.089,14.082,15.668,6.207,9.720,11.184,10.446,2.467,3.587,4.980,9.599,6.268,9.086
95,1.000,TOR,CHA,707.460,16.408,17.670,Luis Scola,6.046,4.941,DeMarre Carroll,2.906,25.851,Kyle Lowry,33.611,30.202,DeMar DeRozan,16.535,16.136,Jonas Valanciunas,15.964,34.091,Marvin Williams,10.874,18.822,Nicolas Batum,4.912,25.507,Kemba Walker,20.785,22.139,Cody Zeller,13.231,32.796,PJ Hairston,15.073,14.437,14.702,5.875,9.831,11.399,9.706,2.870,3.087,5.095,9.908,5.341,8.883
96,1.000,TOR,CHA,707.420,16.239,17.826,Luis Scola,5.922,4.755,DeMarre Carroll,2.848,26.253,Kyle Lowry,33.411,30.622,DeMar DeRozan,16.352,16.473,Jonas Valanciunas,15.869,34.017,Marvin Williams,10.878,18.947,Nicolas Batum,4.804,25.676,Kemba Walker,20.377,22.265,Cody Zeller,13.043,32.677,PJ Hairston,15.055,14.808,5.754,5.590,10.155,11.624,9.594,3.023,3.111,5.007,10.686,5.582,9.287
97,1.000,TOR,CHA,707.380,16.234,17.676,Luis Scola,5.819,4.545,DeMarre Carroll,2.747,26.638,Kyle Lowry,33.202,31.045,DeMar DeRozan,16.180,16.798,Jonas Valanciunas,15.773,33.939,Marvin Williams,10.875,19.047,Nicolas Batum,4.717,25.885,Kemba Walker,19.958,22.429,Cody Zeller,12.845,32.510,PJ Hairston,15.039,15.159,3.747,5.864,9.954,11.804,9.198,3.080,2.520,5.668,11.247,6.467,8.778
