,event_id,team1_id,team2_id,game_clock,ball_x_loc,ball_y_loc,team1_player1,team1_player1_x_loc,team1_player1_y_loc,team1_player2,team1_player2_x_loc,team1_player2_y_loc,team1_player3,team1_player3_x_loc,team1_player3_y_loc,team1_player4,team1_player4_x_loc,team1_player4_y_loc,team1_player5,team1_player5_x_loc,team1_player5_y_loc,team2_player1,team2_player1_x_loc,team2_player1_y_loc,team2_player2,team2_player2_x_loc,team2_player2_y_loc,team2_player3,team2_player3_x_loc,team2_player3_y_loc,team2_player4,team2_player4_x_loc,team2_player4_y_loc,team2_player5,team2_player5_x_loc,team2_player5_y_loc,ball_speed,team1_player1_speed,team1_player2_speed,team1_player3_speed,team1_player4_speed,team1_player5_speed,team2_player1_speed,team2_player2_speed,team2_player3_speed,team2_player4_speed,team2_player5_speed
98,1.000,TOR,CHA,707.340,16.246,17.627,Luis Scola,5.735,4.351,DeMarre Carroll,2.652,27.056,Kyle Lowry,32.980,31.469,DeMar DeRozan,16.026,17.100,Jonas Valanciunas,15.671,33.855,Marvin Williams,10.853,19.137,Nicolas Batum,4.639,26.099,Kemba Walker,19.573,22.563,Cody Zeller,12.650,32.349,PJ Hairston,15.020,15.463,1.268,5.282,10.718,11.965,8.467,3.310,2.297,5.697,10.191,6.307,7.625
99,1.000,TOR,CHA,707.300,16.267,17.542,Luis Scola,5.669,4.173,DeMarre Carroll,2.559,27.471,Kyle Lowry,32.757,31.854,DeMar DeRozan,15.884,17.387,Jonas Valanciunas,15.559,33.765,Marvin Williams,10.778,19.168,Nicolas Batum,4.558,26.314,Kemba Walker,19.166,22.645,Cody Zeller,12.470,32.238,PJ Hairston,14.996,15.753,2.192,4.738,10.625,11.122,8.001,3.591,2.035,5.724,10.382,5.294,7.271
100,1.000,TOR,CHA,707.260,15.864,17.408,Luis Scola,5.609,4.013,DeMarre Carroll,2.493,27.915,Kyle Lowry,32.537,32.249,DeMar DeRozan,15.797,17.681,Jonas Valanciunas,15.453,33.607,Marvin Williams,10.741,19.208,Nicolas Batum,4.473,26.522,Kemba Walker,18.757,22.723,Cody Zeller,12.301,32.115,PJ Hairston,14.957,16.016,10.611,4.288,11.226,11.313,7.669,4.766,1.359,5.628,10.413,5.222,6.652
101,1.000,TOR,CHA,707.220,15.391,16.437,Luis Scola,5.528,3.815,DeMarre Carroll,2.445,28.393,Kyle Lowry,32.315,32.635,DeMar DeRozan,15.671,17.967,Jonas Valanciunas,15.345,33.469,Marvin Williams,10.644,19.200,Nicolas Batum,4.387,26.727,Kemba Walker,18.361,22.810,Cody Zeller,12.115,31.981,PJ Hairston,14.909,16.281,26.996,5.344,12.017,11.123,7.806,4.374,2.449,5.560,10.123,5.736,6.713
102,1.000,TOR,CHA,707.180,14.562,15.159,Luis Scola,5.484,3.707,DeMarre Carroll,2.388,28.843,Kyle Lowry,32.096,33.012,DeMar DeRozan,15.616,18.251,Jonas Valanciunas,15.241,33.301,Marvin Williams,10.543,19.179,Nicolas Batum,4.309,26.956,Kemba Walker,17.983,22.873,Cody Zeller,11.927,31.848,PJ Hairston,14.855,16.537,38.086,2.910,11.327,10.894,7.236,4.940,2.584,6.051,9.582,5.772,6.551
103,1.000,TOR,CHA,707.140,13.702,14.133,Luis Scola,5.442,3.623,DeMarre Carroll,2.357,29.307,Kyle Lowry,31.870,33.389,DeMar DeRozan,15.585,18.508,Jonas Valanciunas,15.130,33.154,Marvin Williams,10.431,19.135,Nicolas Batum,4.249,27.179,Kemba Walker,17.604,22.953,Cody Zeller,11.737,31.711,PJ Hairston,14.798,16.785,33.478,2.351,11.615,10.987,6.477,4.605,3.005,5.753,9.683,5.830,6.356
104,1.000,TOR,CHA,707.100,13.013,13.098,Luis Scola,5.407,3.554,DeMarre Carroll,2.345,29.754,Kyle Lowry,31.643,33.758,DeMar DeRozan,15.565,18.719,Jonas Valanciunas,15.022,32.997,Marvin Williams,10.312,19.074,Nicolas Batum,4.195,27.437,Kemba Walker,17.219,23.054,Cody Zeller,11.563,31.591,PJ Hairston,14.738,17.016,31.072,1.948,11.196,10.842,5.294,4.756,3.343,6.599,9.954,5.302,5.974
105,1.000,TOR,CHA,707.060,12.057,12.035,Luis Scola,5.374,3.478,DeMarre Carroll,2.311,30.228,Kyle Lowry,31.422,34.119,DeMar DeRozan,15.519,18.933,Jonas Valanciunas,14.878,32.870,Marvin Williams,10.178,18.961,Nicolas Batum,4.159,27.692,Kemba Walker,16.869,23.161,Cody Zeller,11.401,31.465,PJ Hairston,14.675,17.229,35.744,2.067,11.887,10.580,5.487,4.809,4.386,6.436,9.139,5.122,5.558
106,1.000,TOR,CHA,707.020,11.417,10.858,Luis Scola,5.341,3.411,DeMarre Carroll,2.245,30.722,Kyle Lowry,31.205,34.467,DeMar DeRozan,15.477,19.131,Jonas Valanciunas,14.736,32.752,Marvin Williams,10.027,18.813,Nicolas Batum,4.125,27.956,Kemba Walker,16.542,23.293,Cody Zeller,11.244,31.324,PJ Hairston,14.612,17.421,33.508,1.856,12.439,10.244,5.049,4.602,5.279,6.669,8.813,5.273,5.040
107,1.000,TOR,CHA,706.980,10.647,9.798,Luis Scola,5.275,3.361,DeMarre Carroll,2.266,31.199,Kyle Lowry,30.987,34.806,DeMar DeRozan,15.408,19.276,Jonas Valanciunas,14.598,32.626,Marvin Williams,9.876,18.650,Nicolas Batum,4.119,28.229,Kemba Walker,16.240,23.424,Cody Zeller,11.102,31.189,PJ Hairston,14.541,17.610,32.753,2.073,11.946,10.092,4.013,4.676,5.550,6.829,8.234,4.908,5.056
108,1.000,TOR,CHA,706.940,9.842,8.624,Luis Scola,5.241,3.354,DeMarre Carroll,2.321,31.643,Kyle Lowry,30.770,35.133,DeMar DeRozan,15.375,19.420,Jonas Valanciunas,14.443,32.560,Marvin Williams,9.712,18.459,Nicolas Batum,4.129,28.504,Kemba Walker,15.956,23.548,Cody Zeller,10.997,31.107,PJ Hairston,14.476,17.801,35.567,0.855,11.186,9.811,3.703,4.230,6.303,6.878,7.754,3.320,5.048
109,1.000,TOR,CHA,706.900,8.895,7.764,Luis Scola,5.214,3.389,DeMarre Carroll,2.337,32.084,Kyle Lowry,30.553,35.453,DeMar DeRozan,15.346,19.613,Jonas Valanciunas,14.299,32.442,Marvin Williams,9.542,18.241,Nicolas Batum,4.115,28.733,Kemba Walker,15.704,23.691,Cody Zeller,10.903,31.016,PJ Hairston,14.426,17.998,31.985,1.086,11.031,9.655,4.883,4.653,6.912,5.738,7.250,3.281,5.073
110,1.000,TOR,CHA,706.860,8.373,6.442,Luis Scola,5.203,3.397,DeMarre Carroll,2.396,32.551,Kyle Lowry,30.335,35.759,DeMar DeRozan,15.320,19.830,Jonas Valanciunas,14.161,32.348,Marvin Williams,9.375,18.006,Nicolas Batum,4.107,28.960,Kemba Walker,15.472,23.864,Cody Zeller,10.796,30.895,PJ Hairston,14.381,18.187,35.529,0.349,11.771,9.403,5.452,4.165,7.190,5.678,7.216,4.044,4.862
111,1.000,TOR,CHA,706.820,7.642,5.340,Luis Scola,5.197,3.395,DeMarre Carroll,2.444,32.999,Kyle Lowry,30.122,36.052,DeMar DeRozan,15.354,20.070,Jonas Valanciunas,14.027,32.258,Marvin Williams,9.160,17.769,Nicolas Batum,4.118,29.207,Kemba Walker,15.285,23.987,Cody Zeller,10.711,30.782,PJ Hairston,14.326,18.357,33.060,0.164,11.271,9.053,6.069,4.030,8.016,6.167,5.601,3.523,4.454
112,1.000,TOR,CHA,706.780,6.854,4.385,Luis Scola,5.196,3.383,DeMarre Carroll,2.590,33.492,Kyle Lowry,29.917,36.334,DeMar DeRozan,15.379,20.321,Jonas Valanciunas,13.892,32.123,Marvin Williams,8.932,17.503,Nicolas Batum,4.116,29.415,Kemba Walker,15.137,24.081,Cody Zeller,10.635,30.680,PJ Hairston,14.271,18.541,30.962,0.323,12.854,8.714,6.304,4.779,8.760,5.214,4.376,3.197,4.816
113,1.000,TOR,CHA,706.740,6.268,3.428,Luis Scola,5.192,3.367,DeMarre Carroll,2.735,33.950,Kyle Lowry,29.721,36.600,DeMar DeRozan,15.381,20.597,Jonas Valanciunas,13.760,32.041,Marvin Williams,8.706,17.205,Nicolas Batum,4.105,29.610,Kemba Walker,14.975,24.189,Cody Zeller,10.552,30.593,PJ Hairston,14.211,18.756,28.060,0.402,12.006,8.261,6.896,3.886,9.353,4.861,4.878,3.002,5.558
114,1.000,TOR,CHA,706.700,6.061,3.299,Luis Scola,5.194,3.355,DeMarre Carroll,2.844,34.385,Kyle Lowry,29.530,36.845,DeMar DeRozan,15.385,20.879,Jonas Valanciunas,13.671,32.001,Marvin Williams,8.519,16.854,Nicolas Batum,4.111,29.813,Kemba Walker,14.856,24.336,Cody Zeller,10.487,30.527,PJ Hairston,14.148,18.971,6.075,0.306,11.193,7.756,7.038,2.429,9.938,5.094,4.727,2.304,5.616
115,1.000,TOR,CHA,706.660,5.974,3.121,Luis Scola,5.195,3.343,DeMarre Carroll,2.921,34.857,Kyle Lowry,29.353,37.082,DeMar DeRozan,15.345,21.143,Jonas Valanciunas,13.559,32.007,Marvin Williams,8.288,16.452,Nicolas Batum,4.132,30.015,Kemba Walker,14.758,24.477,Cody Zeller,10.397,30.449,PJ Hairston,14.069,19.189,4.964,0.293,11.962,7.416,6.679,2.816,11.584,5.081,4.304,2.993,5.787
116,1.000,TOR,CHA,706.620,5.976,3.166,Luis Scola,5.231,3.403,DeMarre Carroll,2.989,35.302,Kyle Lowry,29.185,37.312,DeMar DeRozan,15.370,21.318,Jonas Valanciunas,13.425,31.957,Marvin Williams,8.114,16.061,Nicolas Batum,4.159,30.146,Kemba Walker,14.660,24.612,Cody Zeller,10.325,30.398,PJ Hairston,13.971,19.406,1.115,1.757,11.252,7.100,4.417,3.567,10.698,3.348,4.157,2.199,5.961
117,1.000,TOR,CHA,706.580,5.969,3.307,Luis Scola,5.234,3.392,DeMarre Carroll,3.082,35.704,Kyle Lowry,29.028,37.532,DeMar DeRozan,15.320,21.470,Jonas Valanciunas,13.326,31.980,Marvin Williams,7.926,15.682,Nicolas Batum,4.180,30.244,Kemba Walker,14.574,24.742,Cody Zeller,10.261,30.353,PJ Hairston,13.864,19.633,3.548,0.304,10.330,6.774,4.000,2.533,10.573,2.483,3.905,1.944,6.265
118,1.000,TOR,CHA,706.540,5.983,3.421,Luis Scola,5.243,3.371,DeMarre Carroll,3.144,36.138,Kyle Lowry,28.888,37.738,DeMar DeRozan,15.251,21.674,Jonas Valanciunas,13.243,31.991,Marvin Williams,7.757,15.272,Nicolas Batum,4.179,30.392,Kemba Walker,14.466,24.844,Cody Zeller,10.209,30.313,PJ Hairston,13.772,19.854,2.859,0.567,10.944,6.222,5.402,2.102,11.101,3.716,3.705,1.642,5.985
119,1.000,TOR,CHA,706.500,5.965,3.542,Luis Scola,5.249,3.352,DeMarre Carroll,3.203,36.549,Kyle Lowry,28.765,37.937,DeMar DeRozan,15.253,21.877,Jonas Valanciunas,13.163,32.012,Marvin Williams,7.605,14.818,Nicolas Batum,4.176,30.435,Kemba Walker,14.373,24.929,Cody Zeller,10.151,30.268,PJ Hairston,13.707,20.093,3.050,0.483,10.395,5.846,5.067,2.067,11.957,1.060,3.147,1.829,6.189
120,1.000,TOR,CHA,706.460,5.736,3.836,Luis Scola,5.253,3.334,DeMarre Carroll,3.272,36.949,Kyle Lowry,28.654,38.125,DeMar DeRozan,15.309,22.026,Jonas Valanciunas,13.122,32.014,Marvin Williams,7.459,14.362,Nicolas Batum,4.149,30.535,Kemba Walker,14.317,25.040,Cody Zeller,10.113,30.195,PJ Hairston,13.625,20.346,9.317,0.479,10.147,5.461,3.981,1.029,11.976,2.596,3.109,2.059,6.666
121,1.000,TOR,CHA,706.420,5.681,3.904,Luis Scola,5.260,3.350,DeMarre Carroll,3.371,37.341,Kyle Lowry,28.557,38.305,DeMar DeRozan,15.364,22.166,Jonas Valanciunas,13.047,31.966,Marvin Williams,7.313,13.898,Nicolas Batum,4.129,30.621,Kemba Walker,14.237,25.102,Cody Zeller,10.073,30.141,PJ Hairston,13.545,20.612,2.195,0.441,10.107,5.116,3.773,2.220,12.154,2.199,2.528,1.680,6.924
122,1.000,TOR,CHA,706.380,5.633,4.016,Luis Scola,5.266,3.380,DeMarre Carroll,3.419,37.689,Kyle Lowry,28.474,38.477,DeMar DeRozan,15.458,22.328,Jonas Valanciunas,12.979,31.915,Marvin Williams,7.162,13.407,Nicolas Batum,4.108,30.704,Kemba Walker,14.158,25.156,Cody Zeller,10.013,30.072,PJ Hairston,13.467,20.845,3.048,0.778,8.775,4.757,4.669,2.132,12.846,2.159,2.398,2.279,6.161
123,1.000,TOR,CHA,706.340,5.628,3.888,Luis Scola,5.269,3.404,DeMarre Carroll,3.470,38.013,Kyle Lowry,28.403,38.638,DeMar DeRozan,15.514,22.488,Jonas Valanciunas,12.974,31.858,Marvin Williams,7.031,12.894,Nicolas Batum,4.078,30.729,Kemba Walker,14.080,25.212,Cody Zeller,9.957,29.999,PJ Hairston,13.394,21.049,3.220,0.598,8.193,4.413,4.239,1.424,13.230,0.966,2.394,2.300,5.414
124,1.000,TOR,CHA,706.300,5.703,3.482,Luis Scola,5.290,3.477,DeMarre Carroll,3.580,38.353,Kyle Lowry,28.342,38.784,DeMar DeRozan,15.591,22.588,Jonas Valanciunas,12.954,31.840,Marvin Williams,6.870,12.360,Nicolas Batum,4.063,30.775,Kemba Walker,13.984,25.246,Cody Zeller,9.902,29.923,PJ Hairston,13.314,21.250,10.306,1.907,8.938,3.950,3.159,0.695,13.960,1.210,2.556,2.360,5.398
125,1.000,TOR,CHA,706.260,5.530,3.133,Luis Scola,5.312,3.571,DeMarre Carroll,3.655,38.652,Kyle Lowry,28.298,38.917,DeMar DeRozan,15.736,22.704,Jonas Valanciunas,12.896,31.788,Marvin Williams,6.697,11.844,Nicolas Batum,4.041,30.858,Kemba Walker,13.875,25.269,Cody Zeller,9.845,29.845,PJ Hairston,13.244,21.463,9.742,2.417,7.708,3.510,4.639,1.934,13.591,2.148,2.786,2.404,5.616
126,1.000,TOR,CHA,706.220,5.411,2.716,Luis Scola,5.361,3.663,DeMarre Carroll,3.729,38.942,Kyle Lowry,28.264,39.034,DeMar DeRozan,15.899,22.805,Jonas Valanciunas,12.834,31.734,Marvin Williams,6.609,11.275,Nicolas Batum,4.026,30.940,Kemba Walker,13.745,25.278,Cody Zeller,9.781,29.766,PJ Hairston,13.178,21.664,10.831,2.595,7.480,3.049,4.800,2.059,14.407,2.087,3.264,2.555,5.295
127,1.000,TOR,CHA,706.180,5.406,2.536,Luis Scola,5.421,3.696,DeMarre Carroll,3.760,39.199,Kyle Lowry,28.241,39.138,DeMar DeRozan,16.078,22.853,Jonas Valanciunas,12.761,31.724,Marvin Williams,6.572,10.655,Nicolas Batum,4.016,31.016,Kemba Walker,13.606,25.314,Cody Zeller,9.707,29.683,PJ Hairston,13.120,21.846,4.512,1.696,6.470,2.645,4.615,1.827,15.511,1.893,3.575,2.786,4.770
128,1.000,TOR,CHA,706.140,5.503,2.481,Luis Scola,5.493,3.738,DeMarre Carroll,3.804,39.484,Kyle Lowry,28.236,39.233,DeMar DeRozan,16.288,22.869,Jonas Valanciunas,12.688,31.659,Marvin Williams,6.544,10.044,Nicolas Batum,4.020,31.101,Kemba Walker,13.477,25.294,Cody Zeller,9.638,29.589,PJ Hairston,13.057,22.004,2.772,2.098,7.212,2.376,5.272,2.445,15.309,2.134,3.275,2.891,4.244
129,1.000,TOR,CHA,706.100,5.678,2.967,Luis Scola,5.542,3.853,DeMarre Carroll,3.897,39.758,Kyle Lowry,28.244,39.317,DeMar DeRozan,16.509,22.863,Jonas Valanciunas,12.577,31.552,Marvin Williams,6.485,9.456,Nicolas Batum,4.030,31.181,Kemba Walker,13.328,25.293,Cody Zeller,9.560,29.482,PJ Hairston,13.000,22.148,12.912,3.112,7.245,2.112,5.519,3.852,14.771,2.025,3.723,3.315,3.871
130,1.000,TOR,CHA,706.060,5.835,3.222,Luis Scola,5.591,3.957,DeMarre Carroll,4.001,39.961,Kyle Lowry,28.260,39.380,DeMar DeRozan,16.746,22.834,Jonas Valanciunas,12.480,31.414,Marvin Williams,6.425,8.868,Nicolas Batum,4.038,31.255,Kemba Walker,13.169,25.282,Cody Zeller,9.497,29.398,PJ Hairston,12.962,22.284,7.491,2.884,5.694,1.626,5.986,4.219,14.768,1.855,3.976,2.642,3.525
131,1.000,TOR,CHA,706.020,5.829,3.601,Luis Scola,5.642,4.034,DeMarre Carroll,4.100,40.160,Kyle Lowry,28.288,39.429,DeMar DeRozan,16.984,22.863,Jonas Valanciunas,12.382,31.250,Marvin Williams,6.362,8.285,Nicolas Batum,4.050,31.400,Kemba Walker,13.010,25.267,Cody Zeller,9.436,29.308,PJ Hairston,12.952,22.391,9.469,2.309,5.553,1.407,6.000,4.775,14.661,3.631,3.987,2.705,2.704
132,1.000,TOR,CHA,705.980,5.491,3.971,Luis Scola,5.660,4.145,DeMarre Carroll,4.180,40.393,Kyle Lowry,28.325,39.464,DeMar DeRozan,17.238,22.889,Jonas Valanciunas,12.236,31.092,Marvin Williams,6.336,7.677,Nicolas Batum,4.064,31.544,Kemba Walker,12.853,25.252,Cody Zeller,9.377,29.227,PJ Hairston,12.969,22.485,12.528,2.827,6.165,1.274,6.360,5.370,15.227,3.635,3.955,2.502,2.388
133,1.000,TOR,CHA,705.940,5.069,4.093,Luis Scola,5.668,4.231,DeMarre Carroll,4.272,40.572,Kyle Lowry,28.367,39.488,DeMar DeRozan,17.514,22.838,Jonas Valanciunas,12.075,30.926,Marvin Williams,6.311,7.114,Nicolas Batum,4.089,31.623,Kemba Walker,12.725,25.254,Cody Zeller,9.321,29.163,PJ Hairston,13.020,22.617,10.993,2.141,5.021,1.214,7.014,5.800,14.077,2.068,3.205,2.125,3.529
134,1.000,TOR,CHA,705.900,4.591,3.983,Luis Scola,5.730,4.288,DeMarre Carroll,4.343,40.791,Kyle Lowry,28.411,39.501,DeMar DeRozan,17.797,22.776,Jonas Valanciunas,11.897,30.738,Marvin Williams,6.278,6.609,Nicolas Batum,4.111,31.761,Kemba Walker,12.584,25.253,Cody Zeller,9.268,29.115,PJ Hairston,13.042,22.714,12.258,2.111,5.761,1.151,7.251,6.464,12.658,3.474,3.514,1.789,2.492
135,1.000,TOR,CHA,705.860,4.105,3.754,Luis Scola,5.819,4.328,DeMarre Carroll,4.419,40.997,Kyle Lowry,28.465,39.508,DeMar DeRozan,18.077,22.792,Jonas Valanciunas,11.713,30.544,Marvin Williams,6.250,6.159,Nicolas Batum,4.143,31.825,Kemba Walker,12.400,25.197,Cody Zeller,9.174,29.047,PJ Hairston,13.093,22.796,13.423,2.444,5.489,1.356,7.025,6.674,11.280,1.796,4.817,2.914,2.422
136,1.000,TOR,CHA,705.820,3.740,3.562,Luis Scola,5.886,4.349,DeMarre Carroll,4.502,41.185,Kyle Lowry,28.523,39.505,DeMar DeRozan,18.338,22.769,Jonas Valanciunas,11.573,30.402,Marvin Williams,6.218,5.752,Nicolas Batum,4.178,31.879,Kemba Walker,12.222,25.165,Cody Zeller,9.110,29.043,PJ Hairston,13.157,22.866,10.309,1.734,5.129,1.456,6.541,4.987,10.195,1.621,4.500,1.583,2.355
137,1.000,TOR,CHA,705.780,3.538,3.462,Luis Scola,5.967,4.350,DeMarre Carroll,4.590,41.364,Kyle Lowry,28.580,39.494,DeMar DeRozan,18.606,22.728,Jonas Valanciunas,11.420,30.262,Marvin Williams,6.181,5.388,Nicolas Batum,4.208,31.941,Kemba Walker,12.033,25.122,Cody Zeller,9.053,29.058,PJ Hairston,13.223,22.932,5.641,2.039,5.005,1.453,6.767,5.193,9.141,1.707,4.855,1.492,2.334
138,1.000,TOR,CHA,705.740,3.475,3.493,Luis Scola,6.022,4.397,DeMarre Carroll,4.682,41.534,Kyle Lowry,28.637,39.474,DeMar DeRozan,18.881,22.678,Jonas Valanciunas,11.223,30.087,Marvin Williams,6.138,5.087,Nicolas Batum,4.236,32.052,Kemba Walker,11.834,25.065,Cody Zeller,8.986,29.076,PJ Hairston,13.302,23.008,1.767,1.815,4.817,1.499,7.002,6.583,7.619,2.867,5.177,1.735,2.755
139,1.000,TOR,CHA,705.700,3.370,3.540,Luis Scola,6.075,4.414,DeMarre Carroll,4.773,41.701,Kyle Lowry,28.695,39.453,DeMar DeRozan,19.162,22.609,Jonas Valanciunas,11.018,29.921,Marvin Williams,6.166,4.849,Nicolas Batum,4.269,32.162,Kemba Walker,11.650,25.016,Cody Zeller,8.910,29.080,PJ Hairston,13.389,23.062,2.879,1.386,4.763,1.550,7.219,6.605,5.966,2.870,4.759,1.884,2.549
140,1.000,TOR,CHA,705.660,3.225,3.601,Luis Scola,6.124,4.418,DeMarre Carroll,4.864,41.874,Kyle Lowry,28.755,39.433,DeMar DeRozan,19.420,22.488,Jonas Valanciunas,10.854,29.794,Marvin Williams,6.226,4.632,Nicolas Batum,4.303,32.215,Kemba Walker,11.486,24.971,Cody Zeller,8.825,29.064,PJ Hairston,13.479,23.099,3.924,1.251,4.893,1.575,7.137,5.179,5.651,1.572,4.266,2.156,2.450
141,1.000,TOR,CHA,705.620,3.047,3.676,Luis Scola,6.150,4.418,DeMarre Carroll,4.961,42.049,Kyle Lowry,28.811,39.414,DeMar DeRozan,19.681,22.366,Jonas Valanciunas,10.694,29.670,Marvin Williams,6.258,4.455,Nicolas Batum,4.337,32.260,Kemba Walker,11.348,24.950,Cody Zeller,8.734,29.036,PJ Hairston,13.572,23.125,4.829,0.643,4.994,1.470,7.197,5.056,4.484,1.422,3.478,2.387,2.399
142,1.000,TOR,CHA,705.580,2.842,3.766,Luis Scola,6.126,4.537,DeMarre Carroll,5.059,42.218,Kyle Lowry,28.864,39.398,DeMar DeRozan,19.984,22.296,Jonas Valanciunas,10.536,29.553,Marvin Williams,6.227,4.415,Nicolas Batum,4.360,32.307,Kemba Walker,11.201,24.917,Cody Zeller,8.636,28.990,PJ Hairston,13.664,23.134,5.592,3.031,4.891,1.396,7.789,4.920,1.264,1.306,3.757,2.699,2.320
143,1.000,TOR,CHA,705.540,2.555,3.900,Luis Scola,6.079,4.680,DeMarre Carroll,5.155,42.379,Kyle Lowry,28.911,39.381,DeMar DeRozan,20.290,22.225,Jonas Valanciunas,10.407,29.428,Marvin Williams,6.222,4.384,Nicolas Batum,4.378,32.337,Kemba Walker,11.068,24.905,Cody Zeller,8.540,28.923,PJ Hairston,13.766,23.148,7.921,3.767,4.681,1.242,7.854,4.487,0.775,0.873,3.337,2.956,2.577
144,1.000,TOR,CHA,705.500,2.446,3.850,Luis Scola,6.021,4.808,DeMarre Carroll,5.251,42.537,Kyle Lowry,28.950,39.364,DeMar DeRozan,20.594,22.147,Jonas Valanciunas,10.261,29.326,Marvin Williams,6.222,4.404,Nicolas Batum,4.382,32.363,Kemba Walker,10.963,24.890,Cody Zeller,8.443,28.851,PJ Hairston,13.871,23.158,2.995,3.512,4.629,1.079,7.845,4.460,0.490,0.644,2.654,3.014,2.624
145,1.000,TOR,CHA,705.460,2.382,3.869,Luis Scola,5.941,5.001,DeMarre Carroll,5.351,42.694,Kyle Lowry,28.984,39.349,DeMar DeRozan,20.915,22.048,Jonas Valanciunas,10.105,29.249,Marvin Williams,6.212,4.405,Nicolas Batum,4.387,32.390,Kemba Walker,10.882,24.890,Cody Zeller,8.346,28.775,PJ Hairston,13.970,23.168,1.655,5.228,4.636,0.920,8.385,4.336,0.259,0.691,2.045,3.063,2.501
146,1.000,TOR,CHA,705.420,2.329,3.921,Luis Scola,5.841,5.204,DeMarre Carroll,5.448,42.846,Kyle Lowry,29.009,39.332,DeMar DeRozan,21.242,21.933,Jonas Valanciunas,9.973,29.244,Marvin Williams,6.241,4.501,Nicolas Batum,4.395,32.399,Kemba Walker,10.831,24.918,Cody Zeller,8.245,28.688,PJ Hairston,14.066,23.174,1.872,5.653,4.523,0.751,8.671,3.317,2.506,0.300,1.435,3.349,2.382
147,1.000,TOR,CHA,705.380,2.292,4.004,Luis Scola,5.768,5.398,DeMarre Carroll,5.546,42.994,Kyle Lowry,29.030,39.321,DeMar DeRozan,21.573,21.807,Jonas Valanciunas,9.851,29.191,Marvin Williams,6.247,4.651,Nicolas Batum,4.400,32.408,Kemba Walker,10.797,24.952,Cody Zeller,8.139,28.584,PJ Hairston,14.146,23.180,2.268,5.183,4.446,0.600,8.856,3.321,3.760,0.260,1.210,3.701,2.014
148,1.000,TOR,CHA,705.340,2.278,4.114,Luis Scola,5.709,5.589,DeMarre Carroll,5.641,43.142,Kyle Lowry,29.052,39.310,DeMar DeRozan,21.918,21.690,Jonas Valanciunas,9.753,29.145,Marvin Williams,6.253,4.867,Nicolas Batum,4.403,32.427,Kemba Walker,10.762,24.985,Cody Zeller,8.023,28.465,PJ Hairston,14.160,23.116,2.765,5.000,4.382,0.623,9.092,2.706,5.386,0.468,1.207,4.149,1.636
149,1.000,TOR,CHA,705.300,2.285,4.396,Luis Scola,5.628,5.875,DeMarre Carroll,5.734,43.286,Kyle Lowry,29.070,39.296,DeMar DeRozan,22.246,21.647,Jonas Valanciunas,9.671,29.116,Marvin Williams,6.250,5.049,Nicolas Batum,4.406,32.446,Kemba Walker,10.752,25.029,Cody Zeller,7.897,28.334,PJ Hairston,14.198,23.085,7.056,7.420,4.283,0.558,8.267,2.176,4.562,0.482,1.129,4.546,1.224
